20210329|2068|20210329000000|20210329235959|0|
20210329103934|N00210|210|서울85바3370|04|0|3|33.8|000000000000000000|12.5|4.27|4.83|3.40|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329104030|N00210|270|61저7595|03|0|2|31.5|000000000000000000|.89|0.54|0.35|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329104056|N00210|37|강원06고5304|02|0|2|13|000000000000000000|5.14|2.51|2.63|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329104058|N00210|271|인천99아6276|03|0|5|31|000000000000000000|29.64|5.59|5.74|6.30|6.03|5.98|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329150806|N00210|293|충남80자5281|04|0|4|16.4|000000000000000000|8.23|2.22|2.20|1.96|1.85|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329150820|N00210|294|인천80사3257|04|0|3|16.1|000000000000000000|5.75|2.40|1.70|1.65|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329150831|N00210|295|경기92자6684|04|0|3|6.6|000000000000000000|7.2|2.97|2.40|1.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329150840|N00210|449|서울07나8652|03|0|4|3.4|000000000000000000|35.61|8.77|10.11|9.47|7.26|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329150932|N00210|450|경기93자7973|03|0|5|6.4|000000000000000000|39.6|6.15|5.69|9.26|9.14|9.36|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329150951|N00210|451|경기98자1637|03|0|4|40.4|000000000000000000|14.82|4.32|5.14|2.11|3.25|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
